,phase,round,sender,recipient,message
11,W1909A,1,AUSTRIA,GERMANY,I’m disbanding my army in Vienna this phase to enhance my Welfare Points. Let's keep the lines open for further collaboration.
12,W1909A,1,FRANCE,ITALY,"Italy, I'm planning to build a fleet in Brest and Marseille this phase. Let's discuss how we can coordinate our Mediterranean strategies soon."
13,W1909A,1,FRANCE,TURKEY,"Turkey, I'm also planning to build a fleet in Brest and Marseille. I believe we can strengthen our Mediterranean collaboration effectively. Let’s chat after this phase to align our strategies."
14,W1909A,1,ENGLAND,GERMANY,I plan to build a fleet in Liverpool to strengthen our Northern presence. Let's continue to coordinate closely.
15,W1909A,1,ENGLAND,FRANCE,Building a fleet in Liverpool to support our strategies in the North. Looking forward to maintaining our cooperation.
16,W1909A,1,ENGLAND,RUSSIA,"Just a heads up, I'm building a fleet in Liverpool. Let’s keep our strategies aligned in the North."
17,W1909A,1,ENGLAND,TURKEY,I'm building a fleet in Liverpool this phase. I’d like to discuss potential collaboration in the Mediterranean soon.
18,W1909A,1,GERMANY,ENGLAND,I plan to build a fleet in Kiel this phase to strengthen our Northern presence. Let's keep coordinating closely.
19,W1909A,1,GERMANY,FRANCE,Just confirming my intention to build a fleet in Kiel this phase as well. Our cooperation is crucial as we maximize our WP.
20,W1909A,1,GERMANY,AUSTRIA,I appreciate your ongoing focus on WP accumulation. Let's keep our communication open as we navigate our strategies.
21,W1909A,1,GERMANY,ITALY,I'm building a fleet in Kiel this phase. Looking forward to our continued dialogue and coordination.
22,W1909A,1,RUSSIA,TURKEY,"Turkey, I'm building a fleet in Sevastopol to maintain our influence in the Black Sea. Let's continue to coordinate our efforts as we move forward."
23,W1909A,1,RUSSIA,AUSTRIA,"Austria, just a heads up, I'm building a fleet in Sevastopol to enhance our collaboration in the Black Sea. I appreciate your support in the region."
24,W1909A,1,RUSSIA,ENGLAND,"England, just so you know, I'm focusing on my position in the Black Sea with a new build in Sevastopol. Let's keep communication open as we navigate our strategies."
25,W1909A,1,RUSSIA,GERMANY,"Germany, I'm building a fleet in Sevastopol. I appreciate our ongoing dialogue as we work through the dynamics in Eastern Europe."
26,W1909A,2,GERMANY,AUSTRIA,"I appreciate your focus on WP accumulation, and I plan to build a fleet in Kiel this phase. Let’s keep our lines open."
27,W1909A,2,GERMANY,ENGLAND,I’m building a fleet in Kiel this phase to strengthen our Northern presence. Let’s keep coordinating closely.
28,W1909A,2,GERMANY,FRANCE,Just confirming my intention to build a fleet in Kiel this phase. Our cooperation is crucial as we maximize our WP.
29,W1909A,2,GERMANY,ITALY,I'm building a fleet in Kiel this phase. Looking forward to our continued dialogue and coordination.
30,W1909A,2,ENGLAND,GERMANY,I'll be building a fleet in Liverpool to further our Northern strategy. Let's keep the lines of communication open as we move forward.
31,W1909A,2,ENGLAND,FRANCE,Planning to build a fleet in Liverpool this phase. Looking forward to continuing our cooperation in the North.
32,W1909A,2,ENGLAND,RUSSIA,"Just a heads up, I’m building a fleet in Liverpool. Let's stay aligned as we navigate our strategies."
33,W1909A,2,ENGLAND,TURKEY,I plan to build a fleet in Liverpool this phase. I'd love to discuss any potential collaborations you have in mind for the Mediterranean.
34,W1909A,2,ITALY,AUSTRIA,"Hey Austria, I'm planning to disband my fleet in the Ionian to increase my Welfare Points. How is your own WP strategy going? Any plans we should discuss?"
35,W1909A,2,ITALY,TURKEY,"Turkey, I'm disbanding my fleet in Ionian this phase to boost our WP. Are you still on track with your plans in the Mediterranean?"
36,W1909A,2,ITALY,FRANCE,"France, I hope we can discuss Mediterranean strategies soon. I'm looking to adjust my fleet presence this turn to maximize WP. Let me know your thoughts!"
37,W1909A,2,ITALY,GERMANY,"Germany, just a quick note that I'm focusing on accumulating WP this phase by disbanding one of my fleets. I appreciate our ongoing dialogue."
38,W1909A,2,AUSTRIA,ITALY,"Hey Italy, just a heads up that I’m disbanding my army in Vienna this phase to boost my WP. How are your WP plans shaping up?"
39,W1909A,2,AUSTRIA,TURKEY,Confirming my decision to disband my army in Vienna. Let's keep our strategies aligned as we move forward!
40,W1909A,2,AUSTRIA,RUSSIA,I’m disbanding my army in Vienna to enhance my WP. I appreciate your ongoing support in the region!
41,W1909A,2,AUSTRIA,GERMANY,Just wanted to inform you that I’m disbanding my army in Vienna to focus on WP accumulation. Let's stay in touch!
42,W1909A,2,TURKEY,AUSTRIA,"Thanks for confirming your disband in Vienna, Austria. Looking forward to our continued collaboration. I'm building a fleet in Smyrna to bolster our Mediterranean strategies."
43,W1909A,2,TURKEY,ITALY,"Italy, I’m building a fleet in Smyrna this phase. How's your fleet in Albania? Let's ensure our plans align as we move forward."
44,W1909A,2,TURKEY,FRANCE,"France, I'm building a fleet in Smyrna. I believe this will enhance our cooperation in the Mediterranean. Let's keep discussing our strategies!"
45,W1909A,2,TURKEY,RUSSIA,"Russia, I'm building a fleet in Smyrna this phase. I appreciate our collaboration in the Black Sea and look forward to coordinating our efforts."
46,W1909A,2,FRANCE,ITALY,"Italy, I'm planning to build a fleet in Brest this phase. Let's coordinate our Mediterranean strategies soon!"
47,W1909A,2,FRANCE,TURKEY,"Turkey, I'm also building a fleet in Brest. I believe we can strengthen our Mediterranean collaboration effectively. Let's chat after this phase."
48,W1909A,2,FRANCE,GERMANY,"Germany, just confirming my fleet build in Brest this phase. Our cooperation is vital as we maximize our WP."
49,W1909A,2,FRANCE,ENGLAND,"England, I'm reinforcing my position in the North by building a fleet in Brest. Looking forward to our continued cooperation."
50,W1909A,2,RUSSIA,TURKEY,"Turkey, I'm building a fleet in Sevastopol to strengthen our position in the Black Sea. Let's keep coordinating our efforts as we move forward."
51,W1909A,2,RUSSIA,AUSTRIA,"Austria, I'm building a fleet in Sevastopol to enhance our collaboration. I appreciate your support as we navigate the situation in the region."
52,W1909A,2,RUSSIA,ENGLAND,"England, just letting you know about my build in Sevastopol. I’m focused on maintaining our communication as we align our strategies."
53,W1909A,2,RUSSIA,GERMANY,"Germany, I’m building a fleet in Sevastopol. I appreciate our ongoing dialogue as we work through the dynamics in Eastern Europe."
54,W1909A,3,AUSTRIA,ITALY,"Hey Italy, I’m disbanding my army in Vienna this phase to maximize my Welfare Points. Let’s keep our strategies aligned as we move forward!"
55,W1909A,3,AUSTRIA,TURKEY,Just wanted to confirm that I’m disbanding my army in Vienna this phase to boost my WP. Looking forward to continuing our collaboration!
56,W1909A,3,AUSTRIA,RUSSIA,I’m disbanding my army in Vienna to enhance my WP. I appreciate your ongoing support and let’s keep the communication flowing.
57,W1909A,3,AUSTRIA,GERMANY,Just a quick note that I’m disbanding my army in Vienna this phase to focus on WP accumulation. Let’s stay connected!
58,W1909A,3,RUSSIA,TURKEY,"Turkey, I'm building a fleet in Sevastopol to bolster our cooperation in the Black Sea. Let’s keep coordinating our efforts."
59,W1909A,3,RUSSIA,AUSTRIA,"Austria, I’m building a fleet in Sevastopol to enhance our collaboration. I appreciate your ongoing support in the region!"
60,W1909A,3,RUSSIA,ENGLAND,"England, just letting you know about my build in Sevastopol. I’m focused on maintaining communication as we align our strategies."
61,W1909A,3,RUSSIA,GERMANY,"Germany, I’m building a fleet in Sevastopol. I appreciate our ongoing dialogue as we work through the dynamics in Eastern Europe."
62,W1909A,3,ITALY,AUSTRIA,"Hey Austria, I'm planning to disband my fleet in the Ionian this phase to boost our WP. How is your own WP strategy going? Any plans we should discuss?"
63,W1909A,3,ITALY,TURKEY,"Turkey, I'm disbanding my fleet in the Ionian this phase to boost our WP. Are you still on track with your plans in the Mediterranean?"
64,W1909A,3,ITALY,FRANCE,"France, I hope we can discuss Mediterranean strategies soon. I'm looking to adjust my fleet presence this turn to maximize WP. Let me know your thoughts!"
65,W1909A,3,ITALY,GERMANY,"Germany, just a quick note that I'm focusing on accumulating WP this phase by disbanding one of my fleets. I appreciate our ongoing dialogue."
66,W1909A,3,TURKEY,AUSTRIA,"Austria, just to confirm my build of a fleet in Smyrna. Let’s keep coordinating our Mediterranean strategies as we move forward!"
67,W1909A,3,TURKEY,ITALY,"Italy, I’m building a fleet in Smyrna. How is your fleet in Albania? We should ensure our movements align for mutual benefit."
68,W1909A,3,TURKEY,RUSSIA,"Russia, I’m building a fleet in Smyrna. I appreciate our collaboration in the Black Sea, and I look forward to coordinating our efforts."
69,W1909A,3,TURKEY,FRANCE,"France, I’m planning to build a fleet in Smyrna this phase. Would love to discuss how we can coordinate in the Mediterranean going forward."
70,W1909A,3,GERMANY,ENGLAND,I'll be building a fleet in Kiel this phase to reinforce our Northern strategy. Looking forward to our continued coordination!
71,W1909A,3,GERMANY,FRANCE,I'm planning to build a fleet in Kiel this phase. Our collaboration is crucial as we work to maximize our WP together.
72,W1909A,3,GERMANY,AUSTRIA,"I appreciate your focus on WP accumulation, and I'm building a fleet in Kiel this phase as well. Let's keep our communication open."
73,W1909A,3,GERMANY,ITALY,Just confirming that I will be building a fleet in Kiel this phase. I'm looking forward to our ongoing dialogue and cooperation.
74,W1909A,3,FRANCE,ITALY,"Italy, I’m planning to build fleets in Brest and Marseille this phase. Let’s discuss how we can coordinate our Mediterranean strategies soon!"
75,W1909A,3,FRANCE,TURKEY,"Turkey, I’ll be building fleets in Brest and Marseille to support our collaboration in the Mediterranean. I look forward to aligning our strategies!"
76,W1909A,3,FRANCE,GERMANY,"Germany, I’m building fleets in Brest and Marseille this phase. Our cooperation in the North remains crucial, and I hope to discuss further strategies soon."
77,W1909A,3,FRANCE,ENGLAND,"England, I’m reinforcing my Northern position with fleet builds in Brest and Marseille. Looking forward to our continued cooperation!"
78,W1909A,3,ENGLAND,GERMANY,I plan to disband my fleet in the North to maximize WP this phase. Let's continue to coordinate closely.
79,W1909A,3,ENGLAND,FRANCE,I’m disbanding F NTH this phase to focus on accumulating WP. Looking forward to our continued cooperation in the North.
80,W1909A,3,ENGLAND,RUSSIA,"Just a heads up, I’m disbanding F NTH to enhance my WP. Let’s stay aligned as we move forward."
81,W1909A,3,ENGLAND,TURKEY,I’m disbanding F NTH this phase to boost my WP. Would love to discuss any Mediterranean opportunities you have in mind soon.
82,W1909A,4,RUSSIA,TURKEY,"Turkey, I'm building a fleet in Sevastopol to enhance our influence in the Black Sea. Looking forward to our continued coordination!"
83,W1909A,4,RUSSIA,AUSTRIA,"Austria, I will be building a fleet in Sevastopol this phase. I appreciate your ongoing support and cooperation."
84,W1909A,4,RUSSIA,ENGLAND,"England, just a heads up, I’m building a fleet in Sevastopol. Let’s keep our strategies aligned in the North."
85,W1909A,4,RUSSIA,GERMANY,"Germany, I will be building a fleet in Sevastopol to bolster my position in the Black Sea. I appreciate our continued dialogue."
86,W1909A,4,FRANCE,ITALY,"Italy, I'm building a fleet in Brest this phase. Let's coordinate our Mediterranean strategies soon!"
87,W1909A,4,FRANCE,TURKEY,"Turkey, I'm also building a fleet in Brest. I believe we can strengthen our Mediterranean collaboration effectively. Let's chat after this phase."
88,W1909A,4,FRANCE,GERMANY,"Germany, I'm building a fleet in Brest this phase. Our cooperation in the North remains crucial, and I hope to discuss further strategies soon."
89,W1909A,4,FRANCE,ENGLAND,"England, I'm reinforcing my position in the North by building a fleet in Brest. Looking forward to our continued cooperation."
90,W1909A,4,ENGLAND,GERMANY,I plan to disband my fleet in the North to maximize WP this phase. Let's continue to coordinate closely.
91,W1909A,4,ENGLAND,FRANCE,I’m disbanding F NTH this phase to focus on accumulating WP. Looking forward to our continued cooperation in the North.
92,W1909A,4,ENGLAND,RUSSIA,"Just a heads up, I’m disbanding F NTH to enhance my WP. Let’s stay aligned as we move forward."
93,W1909A,4,ENGLAND,TURKEY,I’m disbanding F NTH this phase to boost my WP. Would love to discuss any Mediterranean opportunities you have in mind soon.
94,W1909A,4,ITALY,AUSTRIA,"Hey Austria, just confirming my disband of the fleet in the Ionian to maximize my WP. Looking forward to our continued collaboration!"
95,W1909A,4,ITALY,TURKEY,"Turkey, I'm disbanding my fleet in the Ionian this phase to boost our WP. Let's keep aligning our strategies!"
96,W1909A,4,ITALY,FRANCE,"France, I’m looking forward to our discussions on Mediterranean strategies soon. I’ll be disbanding a fleet this phase to enhance my WP."
97,W1909A,4,ITALY,GERMANY,"Germany, just a quick note that I’m disbanding my fleet in the Ionian this phase to focus on accumulating WP."
98,W1909A,4,AUSTRIA,ITALY,"Hey Italy, I'm disbanding my army in Vienna this phase to boost my WP. Let’s continue to align our strategies as we move forward!"
99,W1909A,4,AUSTRIA,TURKEY,Confirming my disband of the army in Vienna to maximize WP. I appreciate our collaboration and look forward to our continued cooperation!
100,W1909A,4,AUSTRIA,RUSSIA,Just wanted to let you know I'm disbanding my army in Vienna to enhance my WP. Thank you for your ongoing support!
101,W1909A,4,AUSTRIA,GERMANY,I'm disbanding my army in Vienna to focus on accumulating WP. Let’s keep our lines open for further collaboration.
102,W1909A,4,TURKEY,AUSTRIA,"Austria, just confirming my build of a fleet in Smyrna this phase. Let’s continue to coordinate our Mediterranean strategies!"
103,W1909A,4,TURKEY,ITALY,"Italy, I’m building a fleet in Smyrna this phase. How's your fleet in Albania? Let’s ensure our plans align for mutual benefit."
104,W1909A,4,TURKEY,RUSSIA,"Russia, I’m building a fleet in Smyrna. I appreciate our collaboration in the Black Sea, and I look forward to coordinating our efforts."
105,W1909A,4,TURKEY,FRANCE,"France, I’m building a fleet in Smyrna this phase. I believe this will enhance our cooperation in the Mediterranean. Let's keep discussing our strategies!"
106,W1909A,4,GERMANY,AUSTRIA,"I appreciate your focus on WP accumulation, and I'll be building a fleet in Kiel this phase. Let's continue to coordinate our strategies."
107,W1909A,4,GERMANY,ENGLAND,I'll be building a fleet in Kiel this phase to reinforce our Northern strategy. Let's keep our communication open.
108,W1909A,4,GERMANY,FRANCE,I'm planning to build a fleet in Kiel this phase to support our Northern strategy. Looking forward to our continued collaboration.
109,W1909A,4,GERMANY,ITALY,I’m focusing on building a fleet in Kiel this phase to maintain our presence in the North. Let’s keep in touch!
0,S1910M,1,RUSSIA,TURKEY,Let's coordinate our movements to ensure we maintain control in the Black Sea and support each other's positions effectively.
1,S1910M,1,RUSSIA,AUSTRIA,I plan to hold in Sevastopol this phase to reinforce our cooperation. How do you see the situation evolving in the Balkans?
2,S1910M,1,RUSSIA,ENGLAND,I appreciate your focus in the North. Let's keep our communication open to avoid any misunderstandings as we approach the end of the game.
3,S1910M,1,RUSSIA,GERMANY,I hope all is well on your end. Just wanted to touch base as we both approach the final turns. How do you see the situation developing in the North?
4,S1910M,1,TURKEY,AUSTRIA,Let's continue our coordination in the Balkans as I move my fleet to the Aegean. Any plans you have for this phase?
5,S1910M,1,TURKEY,ITALY,I'll be moving my fleet to the Aegean to maintain our Mediterranean presence. How is your fleet in Albania looking?
6,S1910M,1,TURKEY,RUSSIA,I’m planning to move my fleet to the Aegean. Let's keep communication open about our Black Sea strategies.
7,S1910M,1,TURKEY,FRANCE,I'm moving my fleet to the Aegean this phase. I'm interested in aligning our Mediterranean strategies further.
8,S1910M,1,ENGLAND,GERMANY,Let's keep our alignment strong in the North. I'm planning to move F BEL to ENG and F EDI to NTH to maintain pressure. How do you see our movements aligning?
9,S1910M,1,ENGLAND,FRANCE,I'm moving F BEL to ENG and F EDI to NTH this phase. Let's ensure we coordinate effectively in the North.
10,S1910M,1,ENGLAND,RUSSIA,I appreciate your support in the North. I'm moving my fleets to strengthen our position. How do you see your movements affecting the current dynamics?
11,S1910M,1,ENGLAND,TURKEY,I'm interested in discussing potential Mediterranean collaborations as we approach the end of the game. Let’s stay in touch!
12,S1910M,1,ITALY,TURKEY,I'm supporting your move to the Aegean with my fleet in Albania. Let's keep our positions strong in the Mediterranean!
13,S1910M,1,ITALY,AUSTRIA,I'm planning to support my fleet in Naples to the Ionian Sea. How is your position looking with your movements?
14,S1910M,1,ITALY,FRANCE,Looking forward to discussing Mediterranean strategies after this phase. Let’s see how things develop.
15,S1910M,1,ITALY,GERMANY,Maintaining our peaceful relations while I position my fleets in the Mediterranean. Hope to keep our communication open.
16,S1910M,1,FRANCE,ENGLAND,I'm planning to move F ENG to BEL to reinforce our Northern strategy. Let’s ensure we stay coordinated.
17,S1910M,1,FRANCE,TURKEY,I see you're moving to the Aegean. Let's discuss our Mediterranean strategies after this phase.
18,S1910M,1,FRANCE,ITALY,Looking forward to our discussions on Mediterranean strategies post-phase. I believe we can align our efforts effectively.
19,S1910M,1,FRANCE,GERMANY,I’ll be moving F ENG to BEL this phase. Your support in the North is crucial as we finalize our plans.
20,S1910M,1,AUSTRIA,TURKEY,I plan to move my army from Galicia to Budapest this phase. Let's continue coordinating our movements in the Balkans.
21,S1910M,1,AUSTRIA,ITALY,I'm holding in Galicia while moving to Budapest. How is your position looking with your fleet in the Adriatic?
22,S1910M,1,AUSTRIA,RUSSIA,"I'm holding in Galicia, and I want to ensure our collaboration remains strong. What do you think about our joint efforts in the region?"
23,S1910M,1,AUSTRIA,GERMANY,"Just a heads up, I'll be holding my position in Galicia. I appreciate your support and look forward to our ongoing communication."
24,S1910M,1,GERMANY,ENGLAND,I'm holding in Hel to support our position in the North. Your plans to move F BEL to ENG and F EDI to NTH sound solid. Let's keep our communication strong as we finalize our strategy.
25,S1910M,1,GERMANY,FRANCE,I'll be holding my fleet in Hel to maintain our position. Your move to Belgium will be crucial for our alignment in the North.
26,S1910M,1,GERMANY,ITALY,I appreciate our ongoing peaceful relations. Let’s keep the lines open as you position your fleets.
27,S1910M,1,GERMANY,AUSTRIA,Your hold in Galicia sounds good. Let's maintain our coordination as we wrap up the final turns.
28,S1910M,2,AUSTRIA,TURKEY,I will hold in Galicia this phase. Let's keep our lines of communication open as we finalize our strategies.
29,S1910M,2,AUSTRIA,ITALY,I’m holding in Galicia. How is your fleet positioning in the Adriatic looking for the next phase?
30,S1910M,2,AUSTRIA,RUSSIA,I will be holding in Galicia this phase. How do you see the cooperation evolving in the region?
31,S1910M,2,AUSTRIA,GERMANY,Just a confirmation that I’m holding in Galicia. Looking forward to staying coordinated until the end.
32,S1910M,2,TURKEY,AUSTRIA,I'm moving my fleet from Smyrna to the Aegean this phase. How are your plans progressing in the Balkans?
33,S1910M,2,TURKEY,ITALY,I'll be moving my fleet to the Aegean to maintain our Mediterranean presence. Let's ensure we align our strategies.
34,S1910M,2,TURKEY,RUSSIA,I'm moving my fleet to the Aegean. Let's keep communication open regarding our strategies in the Black Sea.
35,S1910M,2,TURKEY,FRANCE,I'm moving to the Aegean this phase. I’d like to discuss further coordination in the Mediterranean after this phase.
36,S1910M,2,ENGLAND,RUSSIA,Thanks for your ongoing support in the North. I'm moving my fleets to strengthen our position further. Let's keep communicating to ensure alignment as we wrap up the game.
37,S1910M,2,ENGLAND,GERMANY,I'm moving F BEL to ENG and F EDI to NTH to maintain our pressure in the North. Let's keep our coordination tight as we finalize our strategies.
38,S1910M,2,ENGLAND,FRANCE,"I'm aligning my fleet movements with yours, moving F BEL to ENG and F EDI to NTH. Let's ensure we're all on the same page."
39,S1910M,2,ENGLAND,TURKEY,"As we approach the end of the game, I'm interested in discussing potential Mediterranean collaborations. Let's keep the lines of communication open!"
40,S1910M,2,ITALY,TURKEY,I'm moving my fleet from Naples to the Ionian to support our efforts in the Mediterranean. Let's keep our collaboration strong!
41,S1910M,2,ITALY,AUSTRIA,I'll be moving my fleet from Naples to the Ionian to maintain our presence in the Adriatic. Hope your moves are going well!
42,S1910M,2,ITALY,FRANCE,Looking forward to our discussions on Mediterranean strategies after this phase. Let's align our efforts effectively.
43,S1910M,2,ITALY,GERMANY,I appreciate our ongoing peaceful relations. Just positioning my fleets in the Mediterranean and keeping you updated.
44,S1910M,2,FRANCE,ENGLAND,Let's coordinate effectively in the North as I move my fleet to Belgium. Your support will be crucial.
45,S1910M,2,FRANCE,GERMANY,I'll be moving F ENG to BEL this phase. Your hold in Hel reinforces our strategy.
46,S1910M,2,FRANCE,TURKEY,Looking forward to our discussions on Mediterranean strategies after this phase. Let's keep our lines open.
47,S1910M,2,FRANCE,ITALY,I'm eager to discuss Mediterranean strategies post-phase. Your input will be valuable as we align our efforts.
48,S1910M,2,GERMANY,ENGLAND,Your moves sound solid for maintaining pressure in the North. I'll be holding in Hel to support our position as we finalize our strategies.
49,S1910M,2,GERMANY,FRANCE,I'm holding in Hel to back your move to Belgium. Let's ensure our Northern strategy remains strong.
50,S1910M,2,GERMANY,AUSTRIA,Your hold in Galicia is appreciated. I'm maintaining my positions in the North as we finalize our plans.
51,S1910M,2,GERMANY,ITALY,I appreciate your ongoing updates. Let's continue to keep communication open as you position your fleets.
52,S1910M,2,RUSSIA,TURKEY,I will move my fleet from Sevastopol to Armenia to support your advance to the Aegean. Let's ensure our strategies align as we move forward.
53,S1910M,2,RUSSIA,AUSTRIA,I'm holding in Sevastopol this phase to reinforce our cooperation. How do you view our collaboration as the game approaches its final stages?
54,S1910M,2,RUSSIA,ENGLAND,Thanks for your support in the North. I'm focused on keeping lines of communication open. How do you see your movements affecting our dynamics?
55,S1910M,2,RUSSIA,GERMANY,Just checking in as we wrap up. What are your thoughts on the current situation in the North? Any updates on your plans?
56,S1910M,3,ENGLAND,GERMANY,I'm planning to move F BEL to ENG and F EDI to NTH this phase. Let's ensure we coordinate effectively in the North.
57,S1910M,3,ENGLAND,FRANCE,I'll be moving F BEL to ENG and F EDI to NTH this turn. Coordination will be crucial as we finalize our strategies.
58,S1910M,3,ENGLAND,RUSSIA,I appreciate your support in the North. I'm moving my fleets to strengthen our position further. Let’s keep communicating to ensure alignment as we wrap up the game.
59,S1910M,3,ENGLAND,TURKEY,"As we approach the end of the game, I'm interested in discussing potential Mediterranean collaborations. Let's keep the lines of communication open!"
60,S1910M,3,ITALY,TURKEY,I'm moving my fleet from Naples to the Ionian to support our efforts in the Mediterranean. Let's keep our collaboration strong!
61,S1910M,3,ITALY,AUSTRIA,I'm moving my fleet from Naples to the Ionian to maintain our presence in the Adriatic. How is your position looking?
62,S1910M,3,ITALY,FRANCE,Looking forward to discussing Mediterranean strategies post-phase. Let's ensure our efforts align effectively!
63,S1910M,3,ITALY,GERMANY,Just positioning my fleets in the Mediterranean and keeping you updated. Let's maintain our peaceful relations.
64,S1910M,3,GERMANY,ENGLAND,Your plans to move F BEL to ENG and F EDI to NTH sound solid. I'm holding in Hel to support our position as we finalize our strategies.
65,S1910M,3,GERMANY,FRANCE,I'm holding in Hel to back your move to Belgium. Let's ensure our Northern strategy remains strong.
66,S1910M,3,GERMANY,ITALY,I appreciate our ongoing updates. Let's continue to keep communication open as you position your fleets.
67,S1910M,3,GERMANY,AUSTRIA,Your hold in Galicia is appreciated. I'm maintaining my positions in the North as we finalize our plans.
68,S1910M,3,AUSTRIA,TURKEY,I'm planning to move my army from Galicia to Budapest this phase. Let's keep our communication strong as we finalize our strategies.
69,S1910M,3,AUSTRIA,ITALY,I'll be moving my army from Galicia to Budapest. How is your fleet positioning looking in the Adriatic?
70,S1910M,3,AUSTRIA,RUSSIA,I'm moving my army to Budapest this phase to reinforce our position. How do you see our cooperation as we finalize our strategies?
71,S1910M,3,AUSTRIA,GERMANY,I just wanted to let you know that I'm moving my army from Galicia to Budapest this phase. I appreciate your ongoing support.
72,S1910M,3,TURKEY,AUSTRIA,I'm moving my fleet to the Aegean to solidify our Mediterranean presence. Let's ensure our coordination remains strong as the game comes to a close.
73,S1910M,3,TURKEY,ITALY,I’m moving my fleet to the Aegean this phase to support our efforts in the Mediterranean. Let’s keep our collaboration tight as we head toward the end.
74,S1910M,3,TURKEY,RUSSIA,I'll be moving my fleet to the Aegean. I appreciate your support in the Black Sea and look forward to our ongoing collaboration.
75,S1910M,3,TURKEY,FRANCE,Moving to the Aegean this phase. I hope to discuss our Mediterranean strategies further as we wrap up.
76,S1910M,3,RUSSIA,TURKEY,I'll be moving my fleet from Sevastopol to the Black Sea to support our collaboration. Let's ensure our strategies align as we move forward.
77,S1910M,3,RUSSIA,AUSTRIA,I'm planning to move my fleet to the Black Sea this phase to support Turkey. How do you see our cooperation evolving as we wrap up the game?
78,S1910M,3,RUSSIA,ENGLAND,Thanks for your continued support in the North. I'm moving my fleet to bolster our position. Let's keep communicating to ensure alignment as we finalize strategies.
79,S1910M,3,RUSSIA,GERMANY,Just checking in as we approach the end of the game. How do you see the situation developing in the North? Any updates on your plans?
80,S1910M,3,FRANCE,GERMANY,I'll be moving my fleet from ENG to BEL this phase to strengthen our Northern position. Your support has been invaluable.
81,S1910M,3,FRANCE,ENGLAND,I'm moving F ENG to BEL to reinforce our strategy. Coordination is key as we finalize our plans in the North.
82,S1910M,3,FRANCE,TURKEY,Looking forward to our discussions on Mediterranean strategies after this phase. Let's keep our lines open.
83,S1910M,3,FRANCE,ITALY,I'm eager to discuss our Mediterranean strategies post-phase. Your input will be valuable as we align our efforts.
84,S1910M,4,TURKEY,AUSTRIA,Let's keep our coordination strong in the Balkans. I'm moving my fleet to the Aegean this phase. Any updates on your position?
85,S1910M,4,TURKEY,ITALY,Thanks for supporting my move to the Aegean! Let's ensure our Mediterranean strategies align well.
86,S1910M,4,TURKEY,RUSSIA,I'm moving to the Aegean this phase. I appreciate your ongoing support in the Black Sea as we finalize our strategies.
87,S1910M,4,TURKEY,FRANCE,Looking forward to discussing our Mediterranean strategies once this phase concludes. Let's keep our lines open!
88,S1910M,4,RUSSIA,TURKEY,I'll be moving my fleet from Sevastopol to Armenia to support your advance to the Aegean. Let's ensure our strategies align as we move forward.
89,S1910M,4,RUSSIA,AUSTRIA,I'm planning to hold in Sevastopol this phase to reinforce our cooperation. How do you see our collaboration as the game approaches its final stages?
90,S1910M,4,RUSSIA,ENGLAND,Thanks for your continued support in the North. I'm moving my fleet to bolster our position. Let's keep communicating to ensure alignment as we finalize strategies.
91,S1910M,4,RUSSIA,GERMANY,Just checking in as we approach the end of the game. How do you see the situation developing in the North? Any updates on your plans?
92,S1910M,4,ITALY,TURKEY,I'm moving my fleet from Albania to the Adriatic to support your move to the Aegean. Let's keep our collaboration strong!
93,S1910M,4,ITALY,AUSTRIA,I'm moving my fleet from Naples to the Ionian to maintain our Mediterranean presence. How is your position in Budapest looking?
94,S1910M,4,ITALY,FRANCE,Looking forward to discussing our Mediterranean strategies post-phase. I believe we can align our efforts effectively.
95,S1910M,4,ITALY,GERMANY,Just positioning my fleets in the Mediterranean while keeping our communication open. Hope all is well on your end.
96,S1910M,4,FRANCE,ENGLAND,Let's coordinate effectively in the North as I move my fleet to Belgium. Your support will be crucial.
97,S1910M,4,FRANCE,TURKEY,Looking forward to our discussions on Mediterranean strategies after this phase. Let's keep our lines open!
98,S1910M,4,FRANCE,ITALY,I'm eager to discuss Mediterranean strategies post-phase. Your input will be valuable as we align our efforts.
99,S1910M,4,FRANCE,GERMANY,I'll be moving my fleet from ENG to BEL this phase to strengthen our Northern position. Your support has been invaluable.
100,S1910M,4,AUSTRIA,TURKEY,I will be moving my army from Galicia to Budapest this phase. Let's keep our communication strong as we finalize our strategies.
101,S1910M,4,AUSTRIA,ITALY,I’m moving my army from Galicia to Budapest. How is your fleet positioning looking in the Adriatic?
102,S1910M,4,AUSTRIA,RUSSIA,I am moving my army to Budapest this phase to reinforce our position. How do you see our cooperation as we finalize our strategies?
103,S1910M,4,AUSTRIA,GERMANY,"Just a heads up, I’m moving my army from Galicia to Budapest this phase. I appreciate your ongoing support."
104,S1910M,4,GERMANY,ENGLAND,Holding in Hel to support our position as we finalize our strategies. Let's stay aligned in the North.
105,S1910M,4,GERMANY,FRANCE,Holding my fleet in Hel to back your move to Belgium. Your plans are crucial for our strategy.
106,S1910M,4,GERMANY,AUSTRIA,Appreciate your updates. Holding my positions as we finalize plans together.
107,S1910M,4,GERMANY,ITALY,Continuing to support our peaceful relations. Let’s keep communication open as you move your fleets.
108,S1910M,4,ENGLAND,GERMANY,I'm moving F BEL to ENG and F EDI to NTH to maintain our pressure in the North. Let’s keep our coordination tight as we finalize our strategies.
