,phase,round,sender,recipient,message
18,W1908A,1,TURKEY,RUSSIA,"Just a heads-up, I'm building an army in Ankara this winter. I appreciate your support and collaboration as we navigate the region."
19,W1908A,1,TURKEY,FRANCE,"As I'm building an army in Ankara this phase, let's keep the lines of communication open for any shifts in the Balkans."
20,W1908A,1,AUSTRIA,TURKEY,I see you're planning to build an army in Ankara. I'm considering building in Trieste this winter to reinforce our Adriatic position. Let's keep coordinating our strategies!
21,W1908A,1,AUSTRIA,ITALY,Thanks for your support with my rebuilding efforts. I'm planning to build an army in Trieste to enhance our position in the Adriatic. Let me know if there's anything we need to discuss.
22,W1908A,1,AUSTRIA,RUSSIA,I appreciate your continued support in the Balkans. I'm planning to build in Trieste this winter to strengthen our position. Looking forward to our collaboration!
23,W1908A,1,AUSTRIA,GERMANY,I'm planning to build an army in Trieste this phase to solidify my position in the Adriatic. Let's keep open communication as we navigate the upcoming turns.
24,W1908A,1,GERMANY,FRANCE,I'm planning to build an army in Munich to enhance my position in the south. Let's keep our communication strong as we navigate the final phases.
25,W1908A,1,GERMANY,AUSTRIA,Thanks for the update on your build in Trieste. I’m also building an army in Munich to secure my position. Let’s coordinate our efforts in the Balkans.
26,W1908A,1,GERMANY,TURKEY,"I noticed you're focusing on WP as well. I'm considering my next steps in the Balkans, so let's keep each other informed about our plans."
27,W1908A,1,GERMANY,ENGLAND,"Our collaboration has been great! I’m building an army in Munich to reinforce my position, aligning with our WP strategy. Let’s keep the lines open."
28,W1908A,2,ENGLAND,FRANCE,I appreciate your efforts to build an army in Paris. I think our coordination in the Channel will be essential in the upcoming phases. Let's keep up the communication.
29,W1908A,2,ENGLAND,GERMANY,Your build in Munich is a solid choice. I'm looking forward to continuing our cooperation in the north. Let's make sure we stay aligned.
30,W1908A,2,ENGLAND,RUSSIA,I'm glad to see your focus on WP as well. Let's maintain our northern strategies and keep communicating about our plans.
31,W1908A,2,ENGLAND,TURKEY,I hope everything is going well for you. Let’s keep the lines of communication open about the Balkans as we move forward.
32,W1908A,2,TURKEY,AUSTRIA,I'm going to build an army in Ankara this phase to strengthen our position in the Balkans. Looking forward to continuing our coordination.
33,W1908A,2,TURKEY,ITALY,I'll be building an army in Ankara this phase to enhance our collective strength in the Balkans. Let’s keep up the cooperation!
34,W1908A,2,TURKEY,RUSSIA,"Just a heads-up, I'm building an army in Ankara this winter to bolster our influence in the Balkans. Appreciate your ongoing support!"
35,W1908A,2,TURKEY,FRANCE,"As I'm building an army in Ankara this phase, I want to keep communication open for any shifts in the Balkans. Let's stay in touch!"
36,W1908A,2,FRANCE,ENGLAND,I'm building an army in Paris this phase to bolster our position in the Channel. Looking forward to our continued cooperation!
37,W1908A,2,FRANCE,GERMANY,I’m planning to build an army in Paris to enhance our military presence. Let’s keep our communication strong as we approach the final phases.
38,W1908A,2,FRANCE,ITALY,I plan to build an army in Paris this phase. I’d love to discuss how we can align our efforts in the Adriatic.
39,W1908A,2,FRANCE,TURKEY,I'm building an army in Paris this phase. Let’s continue to keep lines of communication open as we move forward together.
40,W1908A,2,AUSTRIA,TURKEY,I’m planning to build an army in Trieste this winter to reinforce our position in the Adriatic. Let’s coordinate our strategies moving forward!
41,W1908A,2,AUSTRIA,ITALY,I will be building an army in Trieste this winter. I hope we can align our strategies in the Adriatic to ensure mutual support.
42,W1908A,2,AUSTRIA,RUSSIA,I’m reinforcing my position by building in Trieste. I appreciate your ongoing support and look forward to our continued collaboration.
43,W1908A,2,AUSTRIA,GERMANY,I’m building an army in Trieste to solidify my presence in the Adriatic. Let’s keep the lines of communication open as we navigate the upcoming phases.
44,W1908A,2,ITALY,AUSTRIA,I’ll be disbanding my army in Naples to boost my WP this phase and building a fleet in Rome. Let’s ensure our strategies in the Adriatic remain aligned as you build in Trieste.
45,W1908A,2,ITALY,TURKEY,"I'm disbanding my army in Naples to maximize WP, and I’ll build a fleet in Rome. Looking forward to our continued collaboration in the Balkans!"
46,W1908A,2,ITALY,FRANCE,I'm planning to build a fleet in Rome this phase. I believe our efforts in the Adriatic can be well-coordinated. Let’s discuss our next steps!
47,W1908A,2,ITALY,RUSSIA,"I appreciate your updates on your WP accumulation. I’ll be disbanding my army this phase, and I hope we can keep our communication open."
48,W1908A,2,RUSSIA,TURKEY,I plan to disband my fleet in Rumania this winter to maximize our WP. Let's keep collaborating closely as we move forward.
49,W1908A,2,RUSSIA,AUSTRIA,I will be disbanding my fleet in Rumania this phase. Looking forward to our continued coordination in the Balkans!
50,W1908A,2,RUSSIA,ENGLAND,I’m disbanding my fleet in Rumania to focus on WP. Let’s maintain our strategies in the north.
51,W1908A,2,RUSSIA,ITALY,I will be disbanding my fleet in Rumania to accumulate more WP. I hope we can keep our lines of communication open.
52,W1908A,2,GERMANY,AUSTRIA,I'm planning to disband my fleet in Denmark this phase to focus on accumulating Welfare Points. Let's keep discussing our strategies in the Balkans as we move forward.
53,W1908A,2,GERMANY,ENGLAND,I'm disbanding my fleet in Denmark to boost my Welfare Points. Looking forward to continuing our cooperation as we near the end of the game.
54,W1908A,2,GERMANY,FRANCE,I'll be disbanding my fleet in Denmark this phase to maximize WP. Let's ensure our communication remains strong as we approach the final stages.
55,W1908A,2,GERMANY,TURKEY,I’m focusing on disbanding my fleet in Denmark to enhance my Welfare Points. Let's keep the lines open regarding our plans in the Balkans.
56,W1908A,3,TURKEY,AUSTRIA,I'll be building an army in Ankara this phase to strengthen our position in the Balkans. Looking forward to our continued collaboration!
57,W1908A,3,TURKEY,ITALY,"I’m building an army in Ankara this phase, enhancing our collective strength in the Balkans. Let’s keep up the cooperation!"
58,W1908A,3,TURKEY,RUSSIA,"Just a heads-up, I’m building an army in Ankara this winter. Appreciate your ongoing support as we navigate the region!"
59,W1908A,3,TURKEY,FRANCE,"As I'm building an army in Ankara this phase, let’s stay in touch regarding any shifts in the Balkans."
60,W1908A,3,ITALY,AUSTRIA,I'm planning to disband my army in Naples this phase to maximize my WP and will build a fleet in Rome. Let’s continue to align our strategies in the Adriatic as you build in Trieste.
61,W1908A,3,ITALY,TURKEY,"I’m disbanding my army in Naples to boost my WP, and I’ll be building a fleet in Rome. Looking forward to our continued collaboration in the Balkans!"
62,W1908A,3,ITALY,FRANCE,I plan to build a fleet in Rome this phase. I believe our efforts in the Adriatic can be well-coordinated. Let’s discuss our next steps!
63,W1908A,3,ITALY,RUSSIA,"I appreciate your updates on your WP accumulation. I’ll be disbanding my army this phase, and I hope we can keep our communication open."
64,W1908A,3,RUSSIA,TURKEY,I will be disbanding my fleet in Rumania this phase to maximize our WP. Let's keep collaborating closely as we move forward.
65,W1908A,3,RUSSIA,AUSTRIA,I will be disbanding my fleet in Rumania this phase. Looking forward to our continued coordination in the Balkans!
66,W1908A,3,RUSSIA,ENGLAND,I’m disbanding my fleet in Rumania to focus on WP. Let’s maintain our strategies in the north.
67,W1908A,3,RUSSIA,ITALY,I will be disbanding my fleet in Rumania to accumulate more WP. I hope we can keep our lines of communication open.
68,W1908A,3,FRANCE,ENGLAND,I'm planning to build an army in Paris this phase. Excited about our continued coordination in the Channel! Any further thoughts?
69,W1908A,3,FRANCE,GERMANY,I plan to build an army in Paris this phase. Let's keep our lines open as we move into the final stages.
70,W1908A,3,FRANCE,ITALY,I'm building an army in Paris this phase. Would love to discuss how we can align our efforts in the Adriatic as we move forward.
71,W1908A,3,FRANCE,TURKEY,I'm building an army in Paris this phase. Let's keep communication open for any shifts in the Balkans.
72,W1908A,3,ENGLAND,FRANCE,I plan to build an army in Liverpool this phase. This should help solidify our positions in the Channel. Let’s keep communication open as we proceed!
73,W1908A,3,ENGLAND,GERMANY,I’m building an army in Liverpool this phase to maintain flexibility in the north. I look forward to our continued collaboration!
74,W1908A,3,ENGLAND,RUSSIA,I will be building an army in Liverpool this phase. Let’s keep our strategies aligned as we move forward.
75,W1908A,3,ENGLAND,TURKEY,I hope all is well! Just wanted to keep you updated that I’m building an army in Liverpool this phase. Let’s keep discussing our plans in the Balkans.
76,W1908A,3,GERMANY,AUSTRIA,"Thanks for your updates, I'm disbanding my fleet in Denmark to focus on WP. Let's keep discussing our plans for the Balkans moving forward."
77,W1908A,3,GERMANY,FRANCE,I'm disbanding my fleet in Denmark this phase to maximize WP. Let's continue coordinating as we move towards the end of the game.
78,W1908A,3,GERMANY,TURKEY,I’m disbanding my fleet in Denmark to enhance my Welfare Points. I look forward to keeping our lines open regarding plans in the Balkans.
79,W1908A,3,GERMANY,ENGLAND,I'm disbanding my fleet in Denmark to boost my Welfare Points. Excited to continue our collaboration in the north!
80,W1908A,3,AUSTRIA,TURKEY,I'm planning to build an army in Trieste this winter to reinforce our position in the Adriatic. Let's keep coordinating our strategies as we move forward!
81,W1908A,3,AUSTRIA,ITALY,I will be building an army in Trieste to strengthen our position in the Adriatic. Let’s ensure our strategies remain aligned.
82,W1908A,3,AUSTRIA,RUSSIA,I appreciate your support in the Balkans! I'm building an army in Trieste to bolster our position. Looking forward to our continued collaboration.
83,W1908A,3,AUSTRIA,GERMANY,I'm building an army in Trieste this phase to solidify my presence in the Adriatic. Let’s keep the lines of communication open as we navigate the upcoming turns.
84,W1908A,4,RUSSIA,TURKEY,I’m disbanding my fleet in Rumania this phase to focus on WP. Let’s continue our collaboration as you advance into Greece!
85,W1908A,4,RUSSIA,AUSTRIA,I’ll be disbanding my fleet in Rumania and building an army in Moscow to maintain some presence. Looking forward to our continued coordination!
86,W1908A,4,RUSSIA,ENGLAND,I’m disbanding my fleet in Rumania this winter to focus on WP accumulation. Let’s keep aligning our strategies in the north!
87,W1908A,4,RUSSIA,ITALY,I will be disbanding my fleet in Rumania to maximize WP. I hope we can maintain our communication as we move forward.
88,W1908A,4,ENGLAND,FRANCE,I’m planning to build an army in Liverpool this phase to solidify our position in the Channel. Looking forward to continuing our strong cooperation!
89,W1908A,4,ENGLAND,GERMANY,"I appreciate your focus on WP. I’m building an army in Liverpool this phase, which should help reinforce our northern strategies."
90,W1908A,4,ENGLAND,RUSSIA,I’m building an army in Liverpool this phase. Let’s keep our strategies aligned as we move forward!
91,W1908A,4,ENGLAND,TURKEY,Hope all is well! I’ll be building an army in Liverpool this phase. Let’s keep discussing our plans in the Balkans.
92,W1908A,4,TURKEY,AUSTRIA,I'm building an army in Ankara this phase to enhance our collaboration in the Balkans. Looking forward to coordinating with you as we move forward.
93,W1908A,4,TURKEY,ITALY,I'll be building an army in Ankara this phase. Let's continue to ensure our non-aggression pact holds strong as we advance our strategies in the Balkans.
94,W1908A,4,TURKEY,RUSSIA,"Just a heads-up, I'm building an army in Ankara this winter. I appreciate your support as we navigate our mutual interests in the region."
95,W1908A,4,TURKEY,FRANCE,"As I'm building an army in Ankara, I want to ensure we're aligned in our strategies moving forward. Let's keep the communication open!"
96,W1908A,4,ITALY,AUSTRIA,I'm disbanding my army in Naples to boost my WP and will build a fleet in Rome. Let's ensure our strategies in the Adriatic remain aligned as you build in Trieste.
97,W1908A,4,ITALY,TURKEY,I'm disbanding my army in Naples to maximize WP and will build a fleet in Rome. Looking forward to our continued collaboration in the Balkans!
98,W1908A,4,ITALY,FRANCE,I'm planning to build a fleet in Rome this phase. I believe our efforts in the Adriatic can be well-coordinated. Let’s discuss our next steps!
99,W1908A,4,ITALY,RUSSIA,"I appreciate your updates on your WP accumulation. I’ll be disbanding my army this phase, and I hope we can keep our communication open."
100,W1908A,4,FRANCE,ENGLAND,I’m building an army in Paris this phase to strengthen our position in the Channel. Let’s keep coordinating our strategies!
101,W1908A,4,FRANCE,GERMANY,I’m building an army in Paris this phase. Looking forward to our continued cooperation as we approach the final stages.
102,W1908A,4,FRANCE,ITALY,I plan to build an army in Paris this phase. Let’s discuss how we can further align our efforts in the Adriatic!
103,W1908A,4,FRANCE,TURKEY,I’m building an army in Paris this phase. Let’s keep the communication open for any shifts in strategy as we move forward.
104,W1908A,4,GERMANY,AUSTRIA,I’m disbanding my fleet in Denmark to focus on accumulating Welfare Points. Let's continue our discussions about the Balkans as we move forward.
105,W1908A,4,GERMANY,ENGLAND,I’m disbanding my fleet in Denmark to enhance my Welfare Points. Excited to continue our collaboration as we approach the final stages!
106,W1908A,4,GERMANY,FRANCE,I’m disbanding my fleet in Denmark this phase to maximize my Welfare Points. Let's keep the lines of communication open as we navigate the final phases.
107,W1908A,4,GERMANY,TURKEY,I'm disbanding my fleet in Denmark to boost my Welfare Points. Looking forward to keeping our communication strong regarding plans in the Balkans.
108,W1908A,4,AUSTRIA,TURKEY,I'm building an army in Trieste this winter to reinforce our position in the Adriatic. Let's continue coordinating our strategies as we move forward!
109,W1908A,4,AUSTRIA,ITALY,I’ll be building an army in Trieste to strengthen our position in the Adriatic. I appreciate your support in our strategies.
110,W1908A,4,AUSTRIA,RUSSIA,"I’m reinforcing my position by building in Trieste. Thank you for your ongoing support, and I look forward to our continued collaboration."
111,W1908A,4,AUSTRIA,GERMANY,I’m building an army in Trieste to solidify my presence in the Adriatic. Let’s keep the lines of communication open as we navigate the upcoming phases.
0,S1909M,1,FRANCE,GERMANY,Just confirming our alignment in the Channel. I plan to hold my fleets to ensure our positions remain secure. Let's keep our coordination tight as we move forward.
1,S1909M,1,FRANCE,ENGLAND,I will be holding my fleet in the Channel to support our joint strategy. Let's continue to communicate openly about our plans.
2,S1909M,1,FRANCE,ITALY,I hope we can discuss our next steps in the Adriatic soon. I'm focusing on maintaining my position while supporting our allies.
3,S1909M,1,FRANCE,TURKEY,How are your plans developing in the Balkans? I want to ensure our strategies remain aligned as we approach the endgame.
4,S1909M,1,AUSTRIA,TURKEY,"Hey Turkey, I’m planning to move my army from Trieste to Albania this spring. I believe it will support our coordinated efforts in the Balkans. Let’s keep communication open as we navigate these developments."
5,S1909M,1,AUSTRIA,ITALY,"Italy, I’m considering moving my unit to Albania this spring. I want to ensure our non-aggression pact remains strong while we manage our positions in the Adriatic. What are your thoughts?"
6,S1909M,1,AUSTRIA,GERMANY,"Germany, I hope you’re keeping an eye on the Balkans as well. I’m moving to Albania to bolster my position and maintain our cooperation. Let’s keep in touch about any shifts in our strategies."
7,S1909M,1,AUSTRIA,RUSSIA,"Russia, I’m making a move to Albania this spring. I appreciate your support in the north. Let’s ensure we stay coordinated as the situation develops."
8,S1909M,1,RUSSIA,AUSTRIA,"Hey Austria, thanks for the update on your move to Albania! I appreciate your ongoing support in the north. Let’s stay aligned as we move forward."
9,S1909M,1,RUSSIA,TURKEY,"Turkey, I see your advances and appreciate your cooperation in the Balkans. Let’s keep communication open as you progress."
10,S1909M,1,RUSSIA,ENGLAND,"England, I’m currently unitless but focused on maximizing WP. Let’s keep our discussions active to coordinate effectively."
11,S1909M,1,RUSSIA,ITALY,"Italy, I hope you're doing well! I’d like to keep our communication open regarding the Adriatic situation as well."
12,S1909M,1,GERMANY,FRANCE,Confirming my hold in Burgundy to maintain our coordination in the Channel. Let’s keep our strategies aligned as we move forward!
13,S1909M,1,GERMANY,AUSTRIA,Holding in Burgundy this phase to focus on WP accumulation. How’s your position in Albania? Any shifts we should be aware of?
14,S1909M,1,GERMANY,TURKEY,"I see you’re unitless now. Any plans to rebuild, or do you want to discuss opportunities in the Balkans?"
15,S1909M,1,GERMANY,ENGLAND,I’m holding my position in Burgundy. Let's keep in touch about WP accumulation and our future strategies!
16,S1909M,1,ITALY,AUSTRIA,I support your move to Albania this spring. Let's ensure our non-aggression pact remains strong as we manage our positions in the Adriatic.
17,S1909M,1,ITALY,TURKEY,I'm here to support your move into Albania. Let's keep our communication open as you advance.
18,S1909M,1,ITALY,FRANCE,I'm looking forward to discussing our next steps in the Adriatic. I want to ensure our strategies align.
19,S1909M,1,ITALY,RUSSIA,I'd like to keep our lines of communication open as we navigate the Adriatic situation. How do you see the upcoming moves shaping the region?
20,S1909M,1,ENGLAND,FRANCE,Let's keep our communication open and coordinate our strategies in the Channel. I'm holding my position in Liverpool to maximize WP.
21,S1909M,1,ENGLAND,GERMANY,I plan to hold in Liverpool to support our ongoing collaboration on WP. Let's keep in touch as we move forward.
22,S1909M,1,ENGLAND,RUSSIA,I hope you're doing well. Let's keep discussing our strategies as we both focus on maximizing our WP.
23,S1909M,1,ENGLAND,TURKEY,How are your plans in the Balkans shaping up? I'd like to keep our lines of communication open.
24,S1909M,1,TURKEY,AUSTRIA,I see you're moving to Albania this spring. I'll be advancing from Ankara to Albania to reinforce our position. Let's ensure we coordinate our moves effectively.
25,S1909M,1,TURKEY,ITALY,"I plan to move to Albania this spring, supported by Austria. I appreciate your backing in this effort. Let’s keep our collaboration strong."
26,S1909M,1,TURKEY,RUSSIA,I'm advancing into Albania this spring with support from Austria. I appreciate our communication and look forward to keeping our borders secure.
27,S1909M,1,TURKEY,GERMANY,I’m moving into Albania this spring to strengthen our position in the Balkans. I’d like to keep lines of communication open as we navigate these developments.
28,S1909M,2,AUSTRIA,TURKEY,Great to see we're both moving to Albania! Let's ensure our coordination remains tight as we advance.
29,S1909M,2,AUSTRIA,ITALY,Thanks for your support regarding my move to Albania. Let's keep our non-aggression pact strong.
30,S1909M,2,AUSTRIA,GERMANY,Just a quick update: I'm moving to Albania to strengthen our position. Happy to discuss any strategies you might have.
31,S1909M,2,AUSTRIA,RUSSIA,I'll be moving to Albania this spring. Your support in the north is appreciated; let's stay aligned.
32,S1909M,2,FRANCE,GERMANY,Let's continue to keep our positions secure in the Channel. I'm holding my fleets as well.
33,S1909M,2,FRANCE,ENGLAND,Holding in the Channel aligns perfectly with our strategy. Looking forward to continuing our cooperation.
34,S1909M,2,FRANCE,ITALY,I'm ready to discuss our next steps in the Adriatic whenever you are. Coordination is key!
35,S1909M,2,FRANCE,TURKEY,How are your plans developing in the Balkans? It's essential we stay aligned as we approach the end.
36,S1909M,2,GERMANY,AUSTRIA,I'm planning to hold in Burgundy this phase to secure my position and focus on WP accumulation. Let’s keep discussing the situation in the Balkans.
37,S1909M,2,GERMANY,FRANCE,Confirming my hold in Burgundy to maintain our coordination in the Channel. Let's continue to work together as we approach the end of the game.
38,S1909M,2,GERMANY,TURKEY,I see you’re moving into Albania. Let’s keep the lines of communication open as we navigate these developments.
39,S1909M,2,GERMANY,ENGLAND,I’m holding my position in Burgundy. Let's stay in touch regarding our WP strategies and any future plans!
40,S1909M,2,TURKEY,AUSTRIA,"I'm moving to Albania from Ankara this spring, fully aligning with your plans. Let's coordinate closely."
41,S1909M,2,TURKEY,ITALY,I'll be advancing to Albania from Ankara this spring. Your support is appreciated and crucial for our collaboration.
42,S1909M,2,TURKEY,RUSSIA,I'm moving into Albania this spring. Your support in our cooperation has been invaluable. Let's stay aligned.
43,S1909M,2,TURKEY,GERMANY,I'm moving to Albania this spring. I appreciate your interest in the Balkans and hope to keep communication open.
44,S1909M,2,ITALY,AUSTRIA,I support your move to Albania and appreciate your coordination. Let's ensure our non-aggression pact remains strong.
45,S1909M,2,ITALY,TURKEY,I'm here to support your advance into Albania. Communication is key as you move.
46,S1909M,2,ITALY,FRANCE,I'm looking forward to discussing our strategies in the Adriatic. Let's keep our lines open.
47,S1909M,2,ITALY,RUSSIA,I agree that communication is crucial as we navigate the Adriatic. Let's stay in touch about any developments.
48,S1909M,2,ENGLAND,FRANCE,Let’s keep our collaboration going strong. I’ll hold in Liverpool to maintain our position. Looking forward to your continued support in the Channel.
49,S1909M,2,ENGLAND,GERMANY,I’ll be holding in Liverpool this phase. Let’s stay in touch regarding our WP strategies.
50,S1909M,2,ENGLAND,RUSSIA,I’m holding my position in Liverpool to focus on WP. Let’s continue coordinating our efforts as we move forward.
51,S1909M,2,ENGLAND,TURKEY,"I hope your plans in the Balkans are progressing well. I'm focused on maximizing WP, but I’d love to hear more about your strategy."
52,S1909M,2,RUSSIA,AUSTRIA,Thanks for keeping me updated on your move to Albania. Let's ensure we remain coordinated as the situation develops.
53,S1909M,2,RUSSIA,TURKEY,I appreciate our ongoing communication regarding your advances. Let's stay aligned as you progress into Albania.
54,S1909M,2,RUSSIA,ENGLAND,I’m focused on maximizing my WP this phase. Let's keep our discussions active and coordinate effectively in the north.
55,S1909M,2,RUSSIA,ITALY,How do you see the Adriatic situation developing? I'm keen to keep our communication open as we navigate this phase.
56,S1909M,3,RUSSIA,AUSTRIA,"Austria, I appreciate your ongoing support and look forward to hearing how your move to Albania unfolds. Let's keep coordinating our strategies."
57,S1909M,3,RUSSIA,TURKEY,"Turkey, your advance into Albania sounds promising. Let's stay aligned and communicate about any developments."
58,S1909M,3,RUSSIA,ENGLAND,"England, I'm currently unitless but focused on maximizing WP. Let's keep our discussions active as we coordinate in the north."
59,S1909M,3,RUSSIA,ITALY,"Italy, I'm interested in your thoughts on the Adriatic situation. Let's keep our lines of communication open."
60,S1909M,3,ITALY,TURKEY,I'm here to support your advance into Albania this spring. Let's keep our communication strong as you move.
61,S1909M,3,ITALY,AUSTRIA,I will hold in Apulia to support your move to Albania. Communication is key as we manage our positions.
62,S1909M,3,ITALY,FRANCE,I'm looking forward to our discussions about the Adriatic situation. Let's ensure our strategies align.
63,S1909M,3,ITALY,RUSSIA,I'm interested to hear your thoughts on the Adriatic situation as things develop. Let's keep the lines open.
64,S1909M,3,TURKEY,AUSTRIA,"I'm moving to Albania from Ankara this spring, aligning perfectly with your plans. Let's keep coordinating closely."
65,S1909M,3,TURKEY,ITALY,"I'm advancing to Albania from Ankara this spring, and I appreciate your support. Our collaboration is crucial."
66,S1909M,3,TURKEY,RUSSIA,"I'm moving into Albania this spring, with support from Austria. Your ongoing communication has been valuable. Let's keep this alignment strong."
67,S1909M,3,TURKEY,GERMANY,"I'm moving into Albania this spring, and I appreciate your interest in the Balkans. Let's keep the lines of communication open."
68,S1909M,3,AUSTRIA,TURKEY,Great to see we're both moving to Albania! Let's ensure our coordination remains tight as we advance.
69,S1909M,3,AUSTRIA,ITALY,Thanks for your support regarding my move to Albania. Let's keep our non-aggression pact strong.
70,S1909M,3,AUSTRIA,GERMANY,Just a quick update: I'm moving to Albania to strengthen our position. Happy to discuss any strategies you might have.
71,S1909M,3,AUSTRIA,RUSSIA,I'll be moving to Albania this spring. Your support in the north is appreciated; let's stay aligned.
72,S1909M,3,FRANCE,GERMANY,I will be supporting your position in Burgundy this turn. Let’s keep our strategies aligned as we move forward.
73,S1909M,3,FRANCE,ENGLAND,"Holding in the Channel as planned. Our cooperation is crucial, and I look forward to our continued support of each other."
74,S1909M,3,FRANCE,ITALY,I hope we can align our strategies in the Adriatic soon. Your next moves will be key to our continued collaboration.
75,S1909M,3,FRANCE,TURKEY,I’m keen to hear more about your plans in the Balkans. Let's ensure our strategies stay aligned as we approach the endgame.
76,S1909M,3,GERMANY,FRANCE,Thanks for your support in Burgundy! Let's keep this collaboration tight as we move forward.
77,S1909M,3,GERMANY,AUSTRIA,Good luck in Albania! Let's keep communicating about any shifts in our strategies.
78,S1909M,3,GERMANY,TURKEY,I appreciate your move into Albania. Let’s ensure we stay in touch as we navigate these developments.
79,S1909M,3,GERMANY,ENGLAND,Holding in Liverpool sounds good! Let’s continue to coordinate our WP strategies.
80,S1909M,3,ENGLAND,FRANCE,I will hold in Liverpool this phase. Looking forward to our continued support in the Channel!
81,S1909M,3,ENGLAND,GERMANY,Holding in Liverpool this turn. Let's keep our collaboration going strong!
82,S1909M,3,ENGLAND,RUSSIA,I'm holding my position in Liverpool. Let’s continue discussing our strategies!
83,S1909M,3,ENGLAND,TURKEY,How are your plans in the Balkans? I'm holding in Liverpool this phase.
84,S1909M,4,AUSTRIA,TURKEY,"I'm moving my army from Trieste to Albania this spring, aligning perfectly with your advance from Ankara. Let's coordinate closely as we move forward."
85,S1909M,4,AUSTRIA,ITALY,Thanks for your support in my move to Albania. I believe our non-aggression pact will help ensure stability in the Adriatic.
86,S1909M,4,AUSTRIA,GERMANY,I hope you’re aware of my move to Albania. It’s important we stay in touch regarding any developments in the Balkans.
87,S1909M,4,AUSTRIA,RUSSIA,"I’m moving to Albania this spring, and I appreciate your support in the north. Let’s keep our strategies aligned."
88,S1909M,4,GERMANY,FRANCE,Thanks for your continued support in Burgundy! Let’s keep our strategies aligned as we move forward.
89,S1909M,4,GERMANY,AUSTRIA,Good luck with your move to Albania! Let’s stay in touch about the Balkans and any strategies we might coordinate.
90,S1909M,4,GERMANY,TURKEY,I appreciate your move into Albania. Let’s ensure we keep communication open about the developments in the Balkans.
91,S1909M,4,GERMANY,ENGLAND,Holding in Liverpool sounds great! Let’s continue to collaborate on maximizing WP.
92,S1909M,4,FRANCE,GERMANY,I will support your position in Burgundy this turn. Let's keep our strategies aligned as we move forward!
93,S1909M,4,FRANCE,ENGLAND,"Holding in the Channel as planned. Our cooperation is crucial, and I look forward to our continued support of each other."
94,S1909M,4,FRANCE,ITALY,I'm ready to discuss our next steps in the Adriatic whenever you are. Coordination is key!
95,S1909M,4,FRANCE,TURKEY,I’m keen to hear more about your plans in the Balkans. Let's ensure our strategies stay aligned as we approach the endgame.
96,S1909M,4,RUSSIA,AUSTRIA,"Austria, I see your move to Albania and support our collaboration in the Balkans. Let's keep communication open as things develop."
97,S1909M,4,RUSSIA,TURKEY,"Turkey, I acknowledge your advance into Albania. It will be interesting to see how this unfolds with Austria's support."
98,S1909M,4,RUSSIA,ENGLAND,"England, I'm unitless but still focused on maximizing WP. Let's keep discussing our northern strategies as we move forward."
99,S1909M,4,RUSSIA,ITALY,"Italy, I'm keen to hear your thoughts on the Adriatic situation as we progress. Let's stay in touch."
100,S1909M,4,TURKEY,AUSTRIA,"I'm moving into Albania this spring as discussed, and I appreciate your support. Let's ensure our coordination remains tight."
101,S1909M,4,TURKEY,ITALY,"I’m advancing to Albania this spring. Your support is invaluable, and I look forward to our continued collaboration."
102,S1909M,4,TURKEY,RUSSIA,"I'm moving into Albania this spring. Your ongoing support has been crucial, and I appreciate our communication."
103,S1909M,4,TURKEY,GERMANY,I’m advancing into Albania this spring to strengthen our position in the Balkans. Let’s keep the lines of communication open.
104,S1909M,4,ENGLAND,FRANCE,Let's continue to coordinate our strategies in the Channel. Holding in Liverpool is crucial for our collaboration.
105,S1909M,4,ENGLAND,GERMANY,I'll be holding in Liverpool this phase. Let's keep our communication strong as we focus on maximizing WP.
106,S1909M,4,ENGLAND,RUSSIA,Holding in Liverpool to focus on WP. Let's stay in touch about our northern strategies!
107,S1909M,4,ENGLAND,TURKEY,How are your plans in the Balkans progressing? I’m holding in Liverpool this phase.
108,S1909M,4,ITALY,TURKEY,I'm holding in Apulia to support your advance into Albania. Let's continue to communicate closely as we progress.
109,S1909M,4,ITALY,AUSTRIA,I will hold in Apulia to back your move to Albania. Our non-aggression pact is crucial for our stability.
110,S1909M,4,ITALY,FRANCE,I'm ready to discuss our strategies regarding the Adriatic. Your input will be valuable as we navigate this phase.
111,S1909M,4,ITALY,RUSSIA,Let's keep our lines of communication open regarding the Adriatic situation. I'm interested in your thoughts on future developments.
0,F1909M,1,ITALY,AUSTRIA,I'm holding in Apulia to support your advance into Albania. Let's keep communicating about our next steps in the region.
1,F1909M,1,ITALY,TURKEY,I will hold in Apulia to support your move into Albania. Let’s ensure our coordination remains strong.
2,F1909M,1,ITALY,FRANCE,How do you see the situation evolving in the Adriatic? I’m interested in maintaining alignment.
3,F1909M,1,ITALY,RUSSIA,Let’s keep in touch regarding the Adriatic dynamics. I'm here to discuss any mutual interests.
4,F1909M,1,AUSTRIA,TURKEY,I'll be moving my army from Albania to Greece this turn. Looking forward to coordinating our next steps as you advance from Ankara!
5,F1909M,1,AUSTRIA,ITALY,Thank you for holding in Apulia to support my advance. Let's keep discussing our strategies in the Balkans as we move forward.
6,F1909M,1,AUSTRIA,GERMANY,Just a quick note that I'm focusing on the Balkans right now. Open to any thoughts you might have about our shared interests.
7,F1909M,1,AUSTRIA,RUSSIA,Thanks for the support in the north! How do you see the situation evolving with the other powers?
